longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household
-115.79609391728188,33.46053635569556,20,3996,1062.0,2944,952,1.3792540029582063,<1H OCEAN,144636.9404850097,4.197478991596639,0.26576576576576577,3.092436974789916
-121.58143803234132,40.55514483887848,35,3718,803.0,2242,623,2.675144663406929,INLAND,163141.45624005722,5.967897271268058,0.21597633136094674,3.5987158908507224
-114.30832989592368,37.98077984498553,34,4853,1028.0,1259,718,4.553553172583057,NEAR BAY,346033.1376779721,6.759052924791086,0.21182773542138883,1.7534818941504178
-116.19583538731622,35.83565696120957,16,4208,,4690,1069,1.7130621845767833,NEAR OCEAN,146778.02035497176,3.9363891487371374,,4.387277829747427
-114.33055113482578,36.30062520951043,51,6053,1522.0,4651,1061,6.781355929942548,<1H OCEAN,330011.5905209529,5.704995287464656,0.25144556418304975,4.383600377002828
-115.6510071407309,36.5131267342924,31,10827,2733.0,4814,1690,4.119618144594821,NEAR OCEAN,336676.5994059123,6.406508875739645,0.25242449431975617,2.8485207100591716
-122.75053995631325,38.388287393945795,3,4330,900.0,3719,927,5.1087910629344195,,305637.9871122582,4.670981661272924,0.20785219399538107,4.011866235167206
-118.83010707552286,41.118955340847634,22,5720,1694.0,2354,1067,2.6995237061385366,INLAND,124887.13803004322,5.360824742268041,0.29615384615384616,2.2061855670103094
-122.46621908380298,41.174850462809935,48,4855,1426.0,4578,1258,5.033893097961692,INLAND,236124.8568173833,3.859300476947536,0.2937178166838311,3.639109697933227
-115.85408100320196,36.14087540963517,21,1895,319.0,1668,412,5.645237109619554,<1H OCEAN,259065.87451034095,4.599514563106796,0.1683377308707124,4.048543689320389
-118.2415460783304,35.562140874259256,30,7234,1940.0,4790,1240,3.87596672481154,<1H OCEAN,248131.7788285762,5.833870967741936,0.26817804810616536,3.8629032258064515
-121.51281699355955,36.69473245172287,32,13253,2875.0,6043,1568,3.878623806665463,NEAR OCEAN,280027.2493663485,8.452168367346939,0.21693201539274126,3.853954081632653
-114.71809048552686,37.78178834298498,37,5547,1775.0,1859,654,3.9418669555913177,NEAR BAY,261840.177482954,8.48165137614679,0.31999278889489813,2.8425076452599387
-123.02510225619454,36.79490657648266,46,3519,662.0,1625,419,2.3666953874961503,NEAR BAY,199974.55606305363,8.398568019093078,0.1881216254617789,3.8782816229116945
-118.4486034845926,38.62640671129532,8,3936,778.0,2456,701,3.2661505639265145,INLAND,222522.3692583986,5.614835948644793,0.19766260162601626,3.5035663338088443
-116.8453863423994,37.65591091743181,27,2272,512.0,1097,582,3.258819001929479,<1H OCEAN,178365.4423895785,3.9037800687285222,0.22535211267605634,1.8848797250859106
-123.5997449192092,35.48265458425491,28,5645,1105.0,2020,1103,4.147589155106472,<1H OCEAN,224902.60663388227,5.117860380779692,0.19574844995571303,1.831368993653672
-118.10186846129672,35.71529649359248,8,7366,1971.0,5873,1571,5.473514480421521,NEAR BAY,360740.9589982442,4.688733290897518,0.26758077654086343,3.7383831954169318
-115.87780760227643,36.0209129243055,36,4006,,3718,1122,2.1676828004330218,INLAND,119638.97635645008,3.570409982174688,,3.3137254901960786
-123.51122139293584,33.38014984471931,7,1312,246.0,992,330,3.299417495433288,INLAND,196566.59616630556,3.9757575757575756,0.1875,3.006060606060606
-118.9751216947124,34.04438248144995,24,3736,882.0,2677,648,6.798180456478542,INLAND,310157.3218257488,5.765432098765432,0.2360813704496788,4.131172839506172
-121.56271678288286,39.22495835995209,18,6643,2000.0,4362,1278,2.497737437356573,,197434.1825451707,5.197965571205008,0.30106879421947913,3.4131455399061035
-117.4381705943234,36.118599417155345,9,2967,845.0,1785,674,2.4108695516011123,NEAR OCEAN,211274.16020810697,4.402077151335312,0.2847994607347489,2.648367952522255
-122.98949085579578,34.49521244480933,43,7824,1837.0,2984,1105,3.823008913754509,INLAND,214547.75574504913,7.080542986425339,0.23479038854805726,2.700452488687783
-114.64207540716085,37.732853418346174,13,6792,1352.0,4183,1285,5.10373862919832,NEAR OCEAN,329816.21093737613,5.285603112840467,0.19905771495877503,3.2552529182879377
-115.07376846650972,39.52651774500287,14,5222,943.0,2493,673,3.5083355579750863,,242303.96510236216,7.759286775631501,0.1805821524320184,3.7043090638930165
-122.30306091726776,34.89402796981195,45,5679,1700.0,3786,1207,6.347317392033653,INLAND,273372.26131122076,4.705053852526926,0.2993484768445149,3.1367025683512844
-120.90268797947591,40.18914590189082,46,4879,1321.0,2345,788,5.132317400415516,NEAR BAY,338286.93650528375,6.191624365482234,0.27075220332035255,2.9758883248730963
-118.20612325853897,41.12579519451296,2,1530,378.0,1248,346,5.097850753884052,NEAR BAY,346499.80442162807,4.421965317919075,0.24705882352941178,3.606936416184971
-116.87576416633064,38.055769120386714,15,4452,1333.0,2641,745,4.478787782709911,INLAND,243827.32579787503,5.975838926174497,0.2994159928122192,3.54496644295302
-119.68490864536535,38.721213228621686,37,3666,626.0,3361,860,9.948719954997618,NEAR BAY,500000.0,4.2627906976744185,0.1707583196944899,3.908139534883721
-122.60582851599806,32.988956710004416,41,534,142.0,208,124,3.182532425260106,NEAR OCEAN,209769.34406103587,4.306451612903226,0.26591760299625467,1.6774193548387097
-123.13765476321072,41.29333498650373,52,10622,1985.0,5973,1619,1.4168200635652797,INLAND,126083.68222429875,6.560840024706609,0.1868762944831482,3.689314391599753
-114.00239356347367,36.15010802866398,29,4848,827.0,3008,1006,7.184417630147997,INLAND,385418.47235179704,4.819085487077535,0.1705858085808581,2.9900596421471173
-119.55540836127643,41.092273725072495,1,785,180.0,309,180,2.840656694977824,<1H OCEAN,235271.6232484492,4.361111111111111,0.22929936305732485,1.7166666666666666
-115.30017615868532,37.884490980177254,46,12859,2776.0,5474,1578,3.663966119670694,INLAND,170732.29837851846,8.1489226869455,0.21587992845477874,3.4689480354879594
-119.27976475278304,32.542954829242944,9,5781,1792.0,5567,1556,6.292118435375317,NEAR OCEAN,327434.22963634384,3.7152956298200515,0.309980972150147,3.577763496143959
-114.79195208683076,32.858440593707954,7,886,182.0,423,140,1.6972057232692197,NEAR OCEAN,210845.84340528585,6.328571428571428,0.2054176072234763,3.0214285714285714
-123.30485429573018,38.82789489273027,36,2459,710.0,1498,394,1.9872638714134072,<1H OCEAN,161926.93900997794,6.241116751269035,0.2887352582350549,3.802030456852792
-123.0370042483876,37.73281252863698,32,3474,963.0,1733,731,1.697955581592684,<1H OCEAN,132674.5925979991,4.7523939808481535,0.2772020725388601,2.3707250341997264
-114.71775168521292,32.74675166601649,4,5602,1476.0,2027,972,2.441563638451131,<1H OCEAN,226237.6067213264,5.7633744855967075,0.26347732952516956,2.0853909465020575
-114.5355709405432,39.414177639368184,9,5274,1616.0,3370,1339,4.2539011208737065,NEAR OCEAN,272297.992816506,3.938760268857356,0.30640879787637465,2.51680358476475
-120.9898820358533,40.42495163474339,31,5912,1297.0,2237,832,4.41887230651964,NEAR BAY,296987.0659345132,7.105769230769231,0.21938430311231394,2.688701923076923
-120.57731815266251,37.11668258668556,14,5286,1143.0,4035,1147,3.95240154680832,NEAR BAY,310273.3433452403,4.6085440278988665,0.21623155505107833,3.5178727114210986
-119.58500760468549,36.83154419532247,36,612,109.0,541,137,1.8482797696205784,INLAND,97914.88519692211,4.467153284671533,0.1781045751633987,3.948905109489051
-119.95515086331363,32.55089991216204,22,6221,1225.0,4402,1226,1.2342376024634625,NEAR BAY,176319.91838250286,5.074225122349103,0.19691367947275357,3.590538336052202
-122.26153879721213,39.81584232619047,31,13276,3977.0,3322,1657,3.576766261950332,INLAND,224424.33823192125,8.012070006035003,0.2995631214221151,2.0048280024140013
-115.03657108381836,35.57565942073878,25,7512,1733.0,2572,1004,2.8227195082101937,NEAR BAY,248459.76644811413,7.48207171314741,0.2306975505857295,2.5617529880478087
-121.61626247280245,40.67250166397761,19,7279,1514.0,1732,884,4.291874557420463,NEAR BAY,337899.5371586041,8.234162895927602,0.20799560379172963,1.9592760180995474
-117.00622142332796,35.969463464289895,18,4184,781.0,2161,619,4.786881386259646,INLAND,284721.8724570431,6.759289176090468,0.18666347992351817,3.491114701130856
-123.51501208710329,37.75522456886556,37,11742,2729.0,3825,1723,3.7143683783436017,INLAND,201431.4535821285,6.814857806152061,0.2324135581672628,2.219965177016831
-123.80473641841002,35.014178630253745,27,1033,281.0,529,175,4.913860514748903,<1H OCEAN,234387.08996323397,5.902857142857143,0.27202323330106487,3.0228571428571427
-117.5319491797154,33.99347130703974,31,4824,959.0,2282,601,3.869576688923194,NEAR OCEAN,236239.4581448221,8.026622296173045,0.1987976782752902,3.7970049916805326
-120.74203825275276,39.70664350144635,31,2137,596.0,1216,353,4.4305738704107265,<1H OCEAN,282790.78714209376,6.053824362606233,0.2788956481048198,3.444759206798867
-117.514314194256,37.118291453270416,11,8309,2136.0,3725,1575,2.5418623771543176,NEAR OCEAN,183252.43717391975,5.275555555555556,0.2570706462871585,2.365079365079365
-123.24098373787793,37.48933769089593,48,6233,1769.0,2293,930,3.2193351522333677,<1H OCEAN,195798.1468563016,6.702150537634409,0.28381196855446816,2.4655913978494626
-114.5115159248582,41.478368367380135,30,10399,2003.0,5666,1669,3.813507020177457,<1H OCEAN,247752.34896230092,6.230677052127022,0.19261467448793154,3.3948472139005395
-116.56515243769044,41.46129318366603,38,5097,1311.0,3827,1237,5.049240388920712,INLAND,290468.2223371846,4.120452708164915,0.25721012360211887,3.093775262732417
-115.26207422313684,40.45747173183235,46,5764,1015.0,1877,1055,2.9236021601752893,<1H OCEAN,178965.83770891064,5.463507109004739,0.17609299097848716,1.7791469194312797
-122.808000348746,34.24476642271481,49,5011,1062.0,3990,989,4.4128699719529365,INLAND,207990.32151311135,5.066734074823054,0.21193374575932947,4.03437815975733
-120.93435811729272,38.02673605700469,35,3558,972.0,1374,460,3.0968099821073585,NEAR OCEAN,225409.76661911255,7.734782608695652,0.27318718381112983,2.9869565217391303
-120.4428895250953,40.66677104929649,41,5739,1477.0,3057,1064,3.31052247611876,<1H OCEAN,219762.94230262027,5.393796992481203,0.2573619097403729,2.8731203007518795
-118.72083898706646,35.98251460897512,25,9669,1759.0,2638,1271,5.06970975743833,INLAND,262430.1327822997,7.607395751376869,0.18192160512979624,2.075531077891424
-121.17194144782438,33.44028734320094,39,9945,2943.0,4515,1741,1.4235059862424386,NEAR OCEAN,177870.42344655606,5.712234348075818,0.29592760180995475,2.5933371625502586
-123.58156642966809,40.04195499083127,17,7573,1205.0,2569,1042,1.9475797587761872,INLAND,121668.041708945,7.267754318618042,0.15911791892248778,2.465451055662188
-120.4374405164778,36.980401027668194,38,7087,1780.0,3878,1697,1.7914342771399316,INLAND,122603.94110759512,4.176193282262817,0.2511641032877099,2.285209192692988
-121.60359699080172,37.74885192734036,5,13858,4396.0,5366,1706,1.221247339745971,INLAND,127582.28060501222,8.123094958968347,0.31721749170154423,3.1453692848769053
-120.2636028270752,41.63394195575595,48,5885,1414.0,2832,997,2.572249999116144,INLAND,136929.14533504334,5.902708124373119,0.24027187765505523,2.8405215646940825
-122.19101266527574,38.14706630359487,13,4113,1177.0,3495,857,4.890258939156069,INLAND,285554.20398543414,4.799299883313886,0.2861658157062971,4.078179696616103
-121.5286569794397,36.452308286694745,35,1690,424.0,1519,359,3.070382572018591,NEAR OCEAN,228932.1144733549,4.7075208913649025,0.25088757396449707,4.231197771587744
-117.80508612759084,35.94085462097894,1,2755,780.0,1220,571,3.815247495231916,NEAR BAY,319033.8462022428,4.824868651488616,0.2831215970961887,2.136602451838879
-120.24083088730374,36.38385942168262,9,8512,2225.0,2857,1596,5.698185971191506,NEAR BAY,379238.2052751664,5.333333333333333,0.2613956766917293,1.7901002506265664
-120.67708938967118,33.601111473561616,52,2495,667.0,1330,352,6.343678209953568,NEAR OCEAN,360591.78996225615,7.088068181818182,0.26733466933867733,3.778409090909091
-118.7541625462318,39.89118019328342,44,6491,1225.0,3451,787,3.3834230353286223,INLAND,168258.75707626695,8.247776365946633,0.1887228470189493,4.385006353240152
-116.32702248339196,40.29076678113948,12,8851,2444.0,5178,1293,6.4180456168580555,INLAND,316550.1666886402,6.8453209590100546,0.276126991300418,4.004640371229699
-120.33554684525085,35.1448933515327,7,3268,622.0,822,524,3.638083370088744,<1H OCEAN,275710.6205820891,6.236641221374046,0.19033047735618114,1.5687022900763359
-118.20730117593044,35.32530855121248,43,10085,3194.0,3914,1756,2.394491280389329,<1H OCEAN,186535.37400031945,5.743166287015946,0.3167079821517105,2.2289293849658316
-114.3447332212446,40.63130858391376,52,9253,1746.0,1969,1211,2.6711787155979425,NEAR BAY,196161.30723199833,7.640792733278283,0.1886955581973414,1.6259289843104872
-118.87580283599588,32.722924306409986,9,1294,246.0,648,167,1.7927640114092576,INLAND,142905.94724624994,7.748502994011976,0.1901081916537867,3.8802395209580838
-114.92006471952104,37.34025422703522,35,2656,786.0,1705,535,2.340441919017473,<1H OCEAN,120251.71136741903,4.964485981308411,0.29593373493975905,3.1869158878504673
-116.10453923258444,36.81218414653796,15,11268,2156.0,4075,1363,2.9709818587908003,<1H OCEAN,201130.61430412703,8.26705796038151,0.19133830315938943,2.9897285399853266
-123.60106944716848,38.918178957079675,39,8597,1817.0,4879,1570,5.0108885703430355,NEAR BAY,348510.95651666535,5.475796178343949,0.21135279748749564,3.107643312101911
-119.82319151101358,34.019542811389925,22,12578,3415.0,3743,1677,7.571160998296373,INLAND,370110.413388091,7.500298151460942,0.27150580378438544,2.2319618366129994
-117.0771522397404,38.71547588939493,7,12910,2285.0,5026,1549,1.8738934366408568,INLAND,146165.51574123473,8.334409296320207,0.17699457784663053,3.2446739832149776
-114.13553849302836,36.00362627323635,17,1719,304.0,389,245,4.165233600984532,NEAR OCEAN,213813.0425713855,7.016326530612245,0.17684700407213497,1.5877551020408163
-119.52456183015258,38.25404743697767,29,5794,1348.0,4537,1345,2.185304607677434,<1H OCEAN,163210.96030532074,4.307806691449814,0.2326544701415257,3.3732342007434943
-123.25358836790726,32.872883591816816,42,1961,375.0,1107,305,4.321548079538717,NEAR OCEAN,281285.28048865194,6.4295081967213115,0.19122896481387047,3.6295081967213116
-118.46750641792876,36.79406293381594,2,1015,193.0,856,248,3.290406150607158,INLAND,216898.72545966244,4.092741935483871,0.19014778325123152,3.4516129032258065
-122.9090493203356,37.35693331403606,50,9545,1447.0,3158,1282,1.531262224105913,NEAR OCEAN,173247.19477313873,7.445397815912637,0.15159769512833945,2.4633385335413416
-116.5345004851502,34.493235546551375,34,4529,965.0,3596,923,5.300142177840029,<1H OCEAN,294970.0431784924,4.9068255687974,0.21307131817178185,3.895991332611051
-119.02169462588986,33.798499983865824,46,8427,1720.0,4319,1208,2.658467101993989,NEAR BAY,219245.5345933921,6.9759933774834435,0.2041058502432657,3.5753311258278146
-116.82100004255167,34.252811018014405,49,12478,1938.0,2902,1550,2.7449006815765573,<1H OCEAN,152097.12774978855,8.050322580645162,0.1553133514986376,1.872258064516129
-115.33250936583906,35.700512025989134,8,1035,265.0,485,235,2.156769315821065,NEAR BAY,221980.31586350116,4.404255319148936,0.2560386473429952,2.0638297872340425
-117.78473022493968,33.40033438853624,5,5497,1410.0,3368,1006,2.600158814054394,INLAND,146240.44375513517,5.464214711729622,0.25650354738948516,3.3479125248508947
-117.95311884161757,41.31007410028532,41,10245,1660.0,3558,1521,4.231475280430716,NEAR OCEAN,227870.94902256544,6.735700197238659,0.16203025866276233,2.339250493096647
-116.50338298651576,36.2664447719111,10,4809,981.0,1586,859,3.205410125878695,NEAR BAY,244468.09977436188,5.59837019790454,0.20399251403618215,1.8463329452852153
-115.6069589851828,40.02341730331276,8,4370,1304.0,1947,999,4.046684488484387,,298760.5013958356,4.374374374374375,0.29839816933638447,1.9489489489489489
-115.33565137997458,41.56207924491227,25,3485,868.0,1893,956,4.107706461852372,NEAR BAY,291350.76376299426,3.6453974895397487,0.24906743185078908,1.9801255230125523
-123.8284120040346,33.250838104025476,48,9096,2001.0,4744,1644,6.323657410630067,NEAR BAY,380750.7905960002,5.532846715328467,0.2199868073878628,2.8856447688564475
-118.52685897266257,38.56052605179544,42,1369,314.0,662,203,2.9914141399861753,NEAR BAY,227828.9801018641,6.74384236453202,0.2293644996347699,3.2610837438423643
-121.99405304006498,40.60410450669329,27,10160,1884.0,3208,1595,1.7957342341862743,NEAR OCEAN,135988.1643884299,6.369905956112853,0.18543307086614172,2.0112852664576804
-115.42447191402582,38.39838023589057,11,6383,,5317,1491,5.642064741630801,INLAND,320647.3210218769,4.281019450033535,,3.5660630449362842
-117.58634361092572,36.48994292862394,18,8544,2609.0,3438,1485,3.0066614866348997,<1H OCEAN,163919.22522198726,5.753535353535353,0.3053604868913858,2.315151515151515
-119.91373071386911,36.50901012603283,36,4342,1323.0,1952,812,5.763624902166998,NEAR BAY,347212.01432480576,5.347290640394089,0.3046982957162598,2.4039408866995076
-122.28133687316222,32.833859639868436,9,4803,903.0,2118,986,4.147557890585434,NEAR BAY,308391.28914503683,4.871196754563894,0.18800749531542785,2.1480730223123734
-120.74195901561777,37.47178698699026,28,5281,1071.0,2791,739,3.2903308150475854,NEAR OCEAN,244595.1560308853,7.146143437077131,0.2028024995266048,3.776725304465494
-117.02146751568972,41.73994987011768,1,2736,485.0,2322,542,4.0834783105662975,INLAND,223447.2881396205,5.047970479704797,0.17726608187134502,4.284132841328414
-122.11553263884127,41.41597999153898,17,9859,1994.0,4656,1590,8.397681468178037,NEAR OCEAN,418679.5075532131,6.20062893081761,0.20225174967035195,2.9283018867924526
-123.2454539575486,32.87571282823212,13,7873,,1573,970,8.887459499264455,NEAR BAY,487698.153245392,8.116494845360824,,1.6216494845360825
-115.14210666607896,39.06391213375424,36,8272,,3011,1335,3.601035744218388,NEAR BAY,251922.06754192009,6.1962546816479405,,2.255430711610487
-116.4050544342828,35.30641326028145,48,1903,347.0,566,289,3.7512374304085,NEAR OCEAN,227870.82168859016,6.58477508650519,0.18234366789280085,1.958477508650519
-122.16209170728705,40.89779912667707,8,5587,1711.0,5699,1445,5.665006664196075,<1H OCEAN,354341.62747101,3.8664359861591695,0.30624664399498835,3.9439446366782005
-121.21842225701408,32.91956713509629,42,5383,902.0,2141,1226,2.385604461616169,<1H OCEAN,144282.52349067884,4.390701468189233,0.16756455508080995,1.7463295269168027
-114.28488419326496,41.20362914870304,35,7189,1087.0,7723,1795,4.054720134007722,INLAND,223770.76894040196,4.005013927576601,0.15120322715259424,4.302506963788301
-116.976518235057,40.28852441722632,51,2527,746.0,1106,345,3.449956831722437,INLAND,184689.0187883544,7.3246376811594205,0.29521171349426195,3.205797101449275
-117.972675557019,33.59279075494919,48,7887,2127.0,3082,1027,4.019906707032929,NEAR OCEAN,279026.5484772314,7.679649464459591,0.2696842906047927,3.0009737098344695
-121.06218944867388,33.05636633705088,6,4335,912.0,3870,978,2.3988370018006826,NEAR OCEAN,213089.12102567923,4.432515337423313,0.21038062283737025,3.957055214723926
-121.14892352950147,40.2627812782405,39,4707,1183.0,1618,1024,1.706926914991721,NEAR OCEAN,183836.94267519613,4.5966796875,0.2513278096452093,1.580078125
-123.79685908935966,33.94854634006359,31,1079,203.0,792,211,1.373218773423626,NEAR OCEAN,152864.12530762804,5.113744075829384,0.1881371640407785,3.7535545023696684
-116.7694849576003,37.47455282267559,6,5900,1054.0,1680,914,2.1110324680386916,<1H OCEAN,194054.39176907545,6.455142231947484,0.17864406779661016,1.838074398249453
-123.75961270441978,41.016427178272,14,4117,947.0,2454,623,2.8394095390654024,INLAND,144887.55563406038,6.608346709470305,0.23002186057809085,3.9390048154093096
-124.15045515467176,37.77726745600871,49,8022,1685.0,3511,1157,3.0589257309489892,NEAR OCEAN,155244.48494516205,6.933448573898012,0.2100473697332336,3.03457216940363
-116.75915010381802,36.194269703697266,29,4085,1040.0,854,509,8.3457633185071,INLAND,409655.6370093128,8.025540275049115,0.25458996328029376,1.6777996070726915
-114.52148767707892,36.63864931014213,18,4229,791.0,3329,850,5.741365169484284,NEAR BAY,380654.5490172422,4.975294117647059,0.1870418538661622,3.916470588235294
-116.48366891318145,33.086989687546,17,7888,2072.0,1833,1161,2.263832101885235,NEAR OCEAN,214267.50194167317,6.794142980189492,0.26267748478701824,1.578811369509044
-119.38927005563134,41.50939658866287,44,1430,401.0,432,227,4.081517288020275,,272050.2782574939,6.299559471365638,0.2804195804195804,1.9030837004405285
-119.2423384544791,35.38908392125407,15,7247,1292.0,5496,1441,2.906108188018153,INLAND,215870.15569760097,5.029146426092991,0.17828066786256383,3.8140180430256767
-119.75140848897912,34.26108047255754,9,10625,1673.0,3765,1322,3.071101441176232,<1H OCEAN,211859.07076745023,8.037065052950076,0.15745882352941176,2.8479576399394855
-120.8886345954746,35.160239907115674,30,859,193.0,876,216,3.793907695850084,<1H OCEAN,248824.34067816805,3.9768518518518516,0.22467986030267753,4.055555555555555
-118.87851501530444,41.46867071249075,52,1610,453.0,762,228,4.611840428631094,NEAR BAY,314873.93117759976,7.06140350877193,0.2813664596273292,3.3421052631578947
-119.80226023716062,33.37686029743846,10,11052,2881.0,5121,1548,2.9961666319589795,<1H OCEAN,258170.02221650668,7.1395348837209305,0.2606768005790807,3.308139534883721
-118.0986876235841,40.56591827666099,14,4806,1294.0,1397,595,5.633512794303575,NEAR BAY,361515.8561055839,8.077310924369748,0.2692467748647524,2.3478991596638656
-115.03917517888884,39.08294821793346,25,9541,2085.0,2956,1566,2.087835322208319,<1H OCEAN,155715.64668947886,6.092592592592593,0.21853055235300284,1.8876117496807152
-114.05090394329712,40.21917836617896,11,4894,930.0,4107,958,3.500313647539486,INLAND,174705.82935510593,5.108559498956159,0.190028606456886,4.28705636743215
-123.39681844319423,41.57584712542143,34,5309,1276.0,1254,695,11.234093050010824,INLAND,500000.0,7.6388489208633095,0.24034658127707667,1.80431654676259
-120.27622857885432,40.332038296306905,14,4258,787.0,1757,579,3.858914337425106,INLAND,231966.85303397087,7.354058721934369,0.18482855800845469,3.0345423143350603
-122.35679680317854,41.27345586688403,7,7364,2014.0,2810,1227,6.6521926888939875,INLAND,354562.4983691164,6.001629991850041,0.2734926670287887,2.2901385493072532
-120.60837116595955,33.68049788815556,14,2231,409.0,689,304,3.637090613976316,NEAR BAY,356642.00333745545,7.338815789473684,0.183325862841775,2.2664473684210527
-121.2677752108061,39.90083365605282,49,3852,769.0,2567,796,4.532844615682873,INLAND,235305.50290596552,4.839195979899498,0.19963655244029077,3.2248743718592965
-122.41972125740676,37.574783954953745,49,4520,1067.0,2674,701,3.4022860132279935,NEAR OCEAN,200392.62023827495,6.44793152639087,0.23606194690265486,3.8145506419400856
-116.40642425510283,37.554509034242706,27,2966,690.0,1423,379,3.232696402361872,INLAND,183017.46667436016,7.825857519788919,0.23263654753877275,3.7546174142480213
-119.1378548231418,40.85997065978077,21,3624,914.0,2862,712,2.4577171258687045,INLAND,136454.12388296658,5.089887640449438,0.2522075055187638,4.019662921348314
-114.8236950613843,41.53777551341441,43,5965,1338.0,2368,1008,4.236068555096546,<1H OCEAN,240159.90623865117,5.91765873015873,0.22430846605196983,2.3492063492063493
-123.86755707888044,39.05499640430158,11,10385,3181.0,3586,1258,2.3793046113047605,NEAR OCEAN,202821.23281144397,8.25516693163752,0.30630717380837746,2.850556438791733
-123.5168242660537,36.99132702208759,35,1985,581.0,405,265,4.7091779333015475,<1H OCEAN,260833.9122041228,7.490566037735849,0.29269521410579347,1.528301886792453
-120.08660945411047,36.74455587848716,36,12577,3766.0,5810,1585,5.6881163748248875,NEAR BAY,324755.3901194711,7.9350157728706625,0.29943547745885346,3.665615141955836
-123.38117133187882,36.09297555217559,37,8655,2224.0,3791,1595,4.1162359164736015,INLAND,254759.44606635405,5.4263322884012535,0.25696129404968227,2.3768025078369908
-121.5201581165687,35.862870975025764,12,10875,2805.0,4011,1282,3.0684976282128136,NEAR OCEAN,247250.40540702123,8.482839313572542,0.2579310344827586,3.128705148205928
-114.14249662061845,36.14101362766521,38,7127,,3329,1672,4.281419059884447,NEAR OCEAN,269233.74371704133,4.2625598086124405,,1.9910287081339713
-122.06861200365694,33.33470508783611,32,5107,1144.0,3248,838,3.037689291772921,INLAND,193508.6203333247,6.094272076372315,0.22400626590953593,3.875894988066826
-122.17919903759667,33.220155592922076,46,8845,1811.0,5805,1500,5.317462449899434,<1H OCEAN,303567.9702173122,5.8966666666666665,0.20474844544940646,3.87
-118.34886517828376,39.752789548012494,10,10047,2518.0,5424,1341,1.5309175508698798,NEAR OCEAN,183439.42398960204,7.492170022371365,0.25062207624166416,4.0447427293064875
-119.1204174339098,36.6484779041581,32,8566,1322.0,1739,1065,3.0010933862360094,<1H OCEAN,220300.8778955494,8.04319248826291,0.15433107634835397,1.6328638497652581
-118.279529368531,41.15536574346497,44,3013,456.0,1843,421,1.4249469745614465,NEAR BAY,175628.27203802986,7.156769596199525,0.15134417524062396,4.377672209026128
-120.35730016227282,38.193655379923754,15,7006,2065.0,2343,1056,1.7810848169622695,NEAR OCEAN,199770.65582322192,6.634469696969697,0.29474735940622326,2.21875
-115.76702392907154,32.8271366343151,39,9211,1454.0,3917,1634,6.447793655772247,INLAND,332078.9164626232,5.637086903304773,0.15785473889914234,2.3971848225214196
-122.78647837528688,33.964967074252556,6,10736,,3944,1774,5.221753379172897,<1H OCEAN,318456.1728310162,6.051860202931229,,2.2232243517474632
-119.83039501241706,34.41412407502097,38,5273,1342.0,1985,872,2.524981901608528,NEAR BAY,217580.16651714753,6.047018348623853,0.25450407737530817,2.2763761467889907
-117.16442914587032,41.57434502682384,32,1931,355.0,1663,536,1.7751296185236705,INLAND,158254.59341143406,3.6026119402985075,0.18384256861729673,3.1026119402985075
-115.34398830911442,34.53394930321021,11,8271,2500.0,3019,1375,0.9193963394909032,INLAND,89772.91084382897,6.015272727272727,0.30226091161890944,2.1956363636363636
-120.43036961516108,37.29652778947887,4,1922,350.0,653,247,2.7330741048904734,NEAR OCEAN,240489.32521522883,7.781376518218623,0.18210197710718,2.6437246963562755
-118.40899488924371,41.20644546425382,39,2628,789.0,1269,373,10.372797511282783,ISLAND,500000.0,7.045576407506703,0.3002283105022831,3.4021447721179623
-123.49477256092594,41.58789238820352,13,7957,,4176,1064,4.244813658758176,<1H OCEAN,255112.34306577977,7.478383458646617,,3.924812030075188
-122.46274530125936,34.69815204906696,26,9722,1856.0,6256,1783,2.7133728938355666,NEAR OCEAN,197781.74667892943,5.45260796410544,0.19090722073647398,3.508693213684801
-123.49479074284564,32.95679408687538,4,4129,725.0,2166,672,4.302886576216467,ISLAND,354282.6397210851,6.144345238095238,0.17558730927585373,3.2232142857142856
-116.77561490161509,33.92849704260115,51,3169,646.0,1666,864,1.7290441496300453,<1H OCEAN,127448.86666142292,3.667824074074074,0.20384979488797728,1.9282407407407407
-121.26178831903415,33.08895485193379,29,3579,779.0,2556,661,3.0532435567852385,INLAND,145149.22646728612,5.414523449319213,0.21765856384464935,3.8668683812405447
-116.81779804004326,34.31465544215873,49,5050,969.0,1383,860,3.650137590302025,NEAR OCEAN,225771.3918947417,5.872093023255814,0.19188118811881189,1.6081395348837209
-123.5227375537586,37.78769834674474,9,626,200.0,297,131,3.357694932926734,INLAND,210596.31582951776,4.778625954198473,0.3194888178913738,2.267175572519084
-115.40201243583508,40.985773805549464,11,4091,773.0,1864,1119,4.982156127966518,INLAND,300517.2598100116,3.655942806076854,0.18895135663651919,1.6657730116175156
-115.67759197926686,37.49613561835736,32,7793,2269.0,3851,1121,4.07589498910559,NEAR BAY,304438.59025142837,6.951828724353256,0.2911587321955601,3.4353256021409457
-123.29292682088712,38.32170287730145,32,3689,653.0,1669,650,4.714989589589376,INLAND,186740.2693002383,5.6753846153846155,0.177012740580103,2.5676923076923077
